-2.51139329894 train
-2.96691984944 train
-6.13935927372 train
-0.84035536724 train
-8.49184432117 train
-5.5327889674 train
-1.67753495666 train
-2.81621072455 train
-2.42344288796 train
-0.196167353113 train
-8.59304644399 train
-4.8774416443 train
-4.47544662111 train
-2.8544523685 train
-4.76333526461 train
-5.21359560945 train
-8.0523229534 train
-10.3436682162 train
-1.16099273375 train
-4.34773200062 train
-5.57166739283 train
-1.0309356037 train
-4.56198162665 train
-4.13488240381 train
-5.30470825711 train
-7.10051762019 train
-3.82095527698 train
-3.64178203019 train
-2.666560503 train
-2.31161720322 train
-10.7425401181 train
-6.64811691637 train
-8.63849571034 train
-2.58860684499 train
-4.43952069834 train
-2.98732023622 train
-4.52876889843 train
-3.31453063912 train
-3.06278966634 train
-1.35085128719 train
-2.65278190145 train
-1.97556587563 train
-1.87300563813 train
-3.53486381686 train
-3.2355854587 train
-6.24132282961 train
-5.36814784495 train
-3.1683719186 train
1.21894151741 train
-1.99915366441 train
-6.72118303173 train
-1.27119714184 train
-4.20971158972 train
-3.71025651867 train
-2.63923308204 train
-4.02007919593 train
-8.56012927472 train
-5.49183507795 train
-5.03211537507 train
-2.76337131962 train
-3.72346373845 train
-4.30128563253 train
0.492409730324 train
-5.97683813692 train
-7.21714325154 train
-9.18304074031 train
-5.01711391597 train
-4.59341459009 train
0.969737689812 train
-6.35422405259 train
0.741117806636 train
-3.69690919241 train
-1.78666814219 train
-5.6049072868 train
-9.08964103138 train
-3.32286771282 train
-3.39000399226 train
-1.78210071455 train
-1.5918950301 train
-1.87013110617 train
-7.86254018309 train
-6.6118048391 train
-6.38584121538 train
-2.05202599928 train
-5.80139460463 train
-5.52994323129 train
-3.84943766972 train
-3.48427653814 train
-4.39042225821 train
-2.12869751605 train
-7.10700589833 train
-5.33632068987 train
-5.73271926701 train
-5.46073824046 train
-4.87136404422 train
-6.17151587346 train
-2.84791506444 train
-1.43632517244 train
-7.04841864519 train
-3.76986295832 train
-5.2779541075 train
-0.239053147798 train
-2.81911820022 train
-4.76587875422 train
-1.75324718463 train
-7.7367186742 train
-7.11583640506 train
-1.63817797904 train
-7.64826528054 train
-1.78504951415 train
-0.589421089495 train
-2.94272223178 train
-2.00172723192 train
-3.1765199197 train
-4.87957611509 train
-3.64238254268 train
-2.92442951487 train
-3.29736091227 train
-2.90157394141 train
-5.75056954677 train
-2.12158941062 train
-0.192346733847 train
-4.91935057602 train
-1.50206015012 train
-8.23672549562 train
-2.26999838703 train
-5.23857176537 train
-6.04922790925 train
-2.35077309494 train
-3.82818532181 train
-7.57607797602 train
-3.06687874032 train
-5.8622996752 train
0.1918529629 train
-1.59406734325 train
-3.31299239577 train
-2.81939236292 train
-4.7378833689 train
-2.01779858794 train
-4.11431595843 train
-2.70465745481 train
1.01936134009 train
-5.19319475755 train
-8.91641762254 train
-7.63715045513 train
0.946174722337 train
-5.81831717535 train
-8.10224503513 train
-3.13745066618 train
-5.14614118267 train
-2.30942968352 train
-3.51988752612 train
-2.91598255909 train
-6.43977636668 train
-0.680626799491 train
-3.84815831092 train
-0.921743734083 train
-0.874525493746 train
-9.70258272555 train
-3.56043222729 train
-1.63486787972 train
-1.11504931185 train
-7.82755439063 train
-3.33452947849 train
-4.69191749173 train
-4.7395156459 train
-4.79954353789 train
-1.79903213436 train
-4.99271004674 train
-4.20469662635 train
-3.91371627952 train
-5.48327816614 train
-1.60638622984 train
-6.29506587477 train
-3.37117710044 train
-5.30775949708 train
-5.5259365845 train
-1.87099111436 train
-4.10842686324 train
-4.94672969135 train
-7.12006733566 train
-6.61678825065 train
-2.73587574345 train
-2.00181175759 train
-5.77734845883 train
-4.85094479328 train
-4.15160958732 train
-3.34620219999 train
-3.36039214972 train
-6.70057227111 train
-4.09388355934 train
-5.36919622678 train
-5.26289128268 train
-4.01970533352 train
-4.98572751356 train
-3.42778434449 train
-4.44903946134 train
-4.12190132042 train
-5.58479438148 train
-3.42880677038 train
-6.46197037756 train
-5.14387702768 train
-1.86429881038 train
-2.4199323694 train
-7.12601564305 train
-6.50275852821 train
-3.7508425815 train
-3.28606887553 train
-7.23094845706 train
-4.06629408772 train
-4.16658351098 train
-1.71342929798 train
-4.30077070676 train
-1.29305089662 train
-2.42159384909 train
-3.29951523215 train
-6.52519032752 train
-3.63756080868 train
1.19293929126 train
-1.98688755344 train
-7.02638141425 train
-4.40127899366 train
-4.4152895881 train
-6.6645489052 train
-5.56200341717 train
-4.51763337224 train
-3.86255352765 train
-4.66654523011 train
-6.09564051524 train
-3.22812050411 train
-5.29597440761 train
-5.91557163789 train
-2.50605093816 train
-5.77390615846 train
-3.80018364442 train
1.07061734131 train
-3.86367039785 train
-6.46592556506 train
-7.22897592325 train
-5.91793955148 train
-4.30094424538 train
-4.27128296912 train
-4.56439498989 train
-6.26284977718 train
-5.57007639201 train
-4.26802645034 train
-4.58874050701 train
-4.92830942539 train
-6.90898396555 train
-2.48782681613 train
0.11717231968 train
-3.36105601388 train
-3.72876132128 train
-3.56924083024 train
-2.77058912753 train
-4.22951416031 train
-4.7423277377 train
-4.93383769086 train
-7.84422997758 train
-5.33574343506 train
-5.4745979688 train
-4.19631885389 train
-8.63921215075 train
-7.45691443803 train
-8.118246637 train
-4.75411707481 train
-4.14453035584 train
-4.1824244779 train
0.576912213563 train
-2.25560571149 train
-4.22774693963 train
-7.6907430308 train
-2.58914484305 train
-3.03457687301 train
-4.05096849019 train
-4.70420491558 train
-5.15722320371 train
-6.25299758492 train
-3.52442389931 train
-1.24623536482 train
-0.17428182615 train
-5.30015673987 train
0.320881373987 train
-4.5402516667 train
-1.13035826931 train
0.675530220564 train
-0.783828325383 train
-3.29759477297 train
-5.26409225508 train
-4.73742919487 train
-6.90385871314 train
-1.35234638781 train
-4.07474933064 train
-1.58284577593 train
-6.10810313647 train
-6.99722940499 train
-1.40824168443 train
-0.676319796208 train
-3.0532816023 train
-4.41427901313 train
-2.94238202931 train
0.208704055487 train
-3.68023307105 train
-8.64043977165 train
-1.54462270483 train
-3.60461094966 train
-5.59391239848 train
0.168236341594 train
-6.46697112201 train
-1.48314932866 train
-2.00008301569 train
-3.88217703243 train
-1.60592855599 train
-1.22505706746 train
-4.27165133754 train
-2.41492999675 train
-2.35927833461 train
-1.82390533168 train
-2.63966167221 train
-1.84149716798 train
-2.02767651622 train
-4.15035269101 train
-5.56046202729 train
-2.62797467724 train
-5.22336687212 train
-3.4741798261 train
-2.77662687671 train
-1.68169309723 train
-5.77697004136 train
-3.40475750142 train
-3.47536974954 train
-7.01337402497 train
-4.48324254119 train
-8.27784989354 train
-3.51619418527 train
-5.89901355751 train
-2.23511112612 train
-4.21241684877 train
-4.16510970876 train
-3.22276179186 train
-1.13396846334 train
-4.75623027295 train
-5.65349595229 train
-4.72825189076 train
-3.37869187551 train
-5.18428076073 train
-0.632682210749 train
-3.60885021875 train
-3.66287499995 train
0.148542510024 train
-2.25352612674 train
-1.69911797294 train
-2.33307600698 train
-6.89463120636 train
-1.72005837578 train
-5.72807307395 train
-8.09756324918 train
-4.03102330992 train
-7.53836644826 train
-2.45511225733 train
-5.38033912433 train
-2.69413055744 train
-7.28292085943 train
-6.74122733994 train
-4.65270628938 train
-5.07860477818 train
-7.19347835981 train
-0.313758921775 train
-3.92220045486 train
-4.46564011238 train
-6.47382189456 train
-4.77230799664 train
-5.07348801964 train
-1.10279090232 train
-6.16596093519 train
-7.85106729092 train
-3.80216884879 train
-5.08190577122 train
-6.54957528214 train
-5.80605235652 train
-4.5524002523 train
-2.8117242207 train
-2.15242507856 train
-2.29100217972 train
-3.24818442608 train
-6.29009525187 train
-5.79089353424 train
-5.58945070574 train
-4.23039354844 train
-7.33201103182 train
-8.13598319332 train
-9.91072612272 train
-1.13052232175 train
-0.254000623385 train
-4.16857575965 train
-0.540620677099 train
-3.70140992739 train
-3.40238348523 train
-4.13321556175 train
-5.58962808153 train
-5.44633537947 train
-1.75137775913 train
-2.58297944773 train
-3.90155954416 train
-4.56832795353 train
-6.67549157439 train
-3.51805369167 train
-6.19395846385 train
-5.51954579079 train
-0.480651286899 train
-7.3197535333 train
-6.85303147308 train
-2.82549183191 train
-5.33096391112 train
-3.48298722137 train
-5.8547164443 train
-3.98022389555 train
-4.24670105232 train
1.55177532299 train
-4.74613606269 train
-3.91548462903 train
-5.23703797784 train
-2.40423277762 train
-6.36742954251 train
-0.76900744015 train
-5.39362671018 train
-5.10421983845 train
-3.71165030451 train
-1.9870926341 train
-2.03296642468 train
-4.08936779603 train
-4.02613110161 train
3.60185283414 train
-1.15416215398 train
-8.26359076858 train
-1.51850848504 train
-1.82788845662 train
-3.61275693032 train
-8.41491264025 train
-6.73131431386 train
-2.75057436226 train
-7.46828599786 train
-1.58843393965 train
-8.09250934683 train
-7.43442943784 train
-3.68169641747 train
-6.38623072691 train
-1.28172354505 train
-5.28302502964 train
-4.57709808876 train
0.15259418309 train
-8.64587673017 train
-2.55016094682 train
-1.24088074684 train
-0.255258715336 train
-5.1089522337 train
-2.406059179 train
-6.32604986458 train
-4.5391024654 train
-3.23793424137 train
-4.48150419927 train
-3.06289045196 train
-3.61935135295 train
-3.9678762881 train
-7.26259770205 train
-4.35321446014 train
-6.02589029042 train
-0.0606518851385 train
-4.93198569478 train
-3.71123287582 train
-4.88295401823 train
-6.37015053037 train
-5.3471106403 train
-4.6952170716 train
-2.56868566273 train
-7.6666164849 train
-3.79503061571 train
-6.27561777203 train
-4.07769297292 train
-1.50161238797 train
-1.07316158741 train
-3.7101227473 train
-2.80711772869 train
-7.46663571088 train
-4.93284860932 train
-6.44071706045 train
-1.96375754392 train
-5.960611648 train
-4.95463913417 train
-1.21697886246 train
-1.85674521462 train
-7.92311558974 train
-6.48563169498 train
-8.20552832734 train
-1.00625422725 train
-1.0445789033 train
-3.17466236117 train
-4.90797401173 train
-5.13180405155 train
-7.12679674798 train
-0.98046200216 train
0.48846483341 train
-1.97258193676 train
-7.8625664409 train
-4.68900199657 train
-2.32116488789 train
0.403475470454 train
-6.19509248924 train
-2.46177474598 train
-5.92447842676 train
0.246005419876 train
-4.60855330985 train
-9.48480901134 train
-5.62705971414 train
-8.46214570872 train
-6.73953387424 train
-1.28100738106 train
-8.09042047534 train
-6.04580359794 train
-6.72804401329 train
-0.834064684835 train
-6.9184085916 train
-3.5231242842 train
-3.99525187041 train
-5.74646694618 train
-7.40676056593 train
-7.68937546705 train
-4.29732837165 train
-2.26365242447 train
-2.46193211292 train
-4.26536955237 train
-2.91350827833 train
-4.06987994915 train
-4.70483600481 train
-6.45401466238 train
-3.8144208635 train
-3.66826266808 train
-2.08700019312 train
-5.08385061699 train
-8.41450536613 train
-7.92598409329 train
-5.23165568942 train
-5.34595490516 train
-3.52688004895 train
-4.38765947566 train
-4.27783297399 train
-3.94104487932 train
-4.05833399933 train
-1.04899980571 train
-4.78304567724 train
-2.91892479257 train
-6.17601164958 train
-2.78016391945 train
-3.19728499429 train
-8.46372055294 train
-6.31949831094 train
-5.82251498088 train
-2.99636592659 train
-3.79667944801 train
-1.44879694434 train
-4.51826313143 train
-5.14449054137 train
-3.05556459361 train
-4.2856509214 train
-5.34963552602 train
-6.79289378125 train
-1.5429999539 train
-1.00562758636 train
-6.07643154175 train
-1.4943582419 train
-3.69085494945 train
-0.562694856924 train
-4.24321044811 train
-4.73655093089 train
-3.83447683084 train
-3.62993180906 train
-2.97203936227 train
-3.65416604307 train
-5.74404312582 train
-6.61252442805 train
-5.29073244128 train
-3.74454486579 train
-6.90540785908 train
0.527655341866 train
-0.611339321192 train
-3.37829089932 train
-3.61539420219 train
-1.29116361388 train
-2.47898241246 train
-4.60155487529 train
-4.10863037383 train
-6.51214401292 train
-1.89209852867 train
-0.720063044271 train
-6.45677039221 train
-3.06822951828 train
-3.35228305849 train
-6.98030388324 train
-5.0345143909 train
-8.11841954404 train
-5.72128171378 train
-1.33010383487 train
-3.04901567068 train
-3.38511044316 train
-6.91240955424 train
-4.22030370356 train
-4.02765799151 train
-1.222240477 train
-5.18717982453 train
-5.59080023019 train
-4.10673065766 train
-6.84155425655 train
-5.63856139426 train
-2.63937523997 train
-6.12633107413 train
-3.29255480797 train
-0.176054737117 train
-2.8923228893 train
-7.15161253792 train
-5.10489763393 train
-5.36985727074 train
-3.97952258245 train
-7.97077542083 train
-2.84646580994 train
-8.73096138749 train
-4.84279269931 train
-5.86195140604 train
-6.363485473 train
-8.96166460106 train
-0.483130510781 train
-1.42818019123 train
-6.02381950169 train
-2.11428727345 train
-2.78265543885 train
-4.87685925883 train
-6.0694075012 train
-4.5028545568 train
-1.04025464996 train
-0.537333227884 train
-6.46454247251 train
-3.95399035779 train
-6.55445148141 train
-3.66479624203 train
-5.11717514007 train
-5.76958221325 train
-4.50638144133 train
-2.85601914194 train
-4.0810380056 train
-6.89450162995 train
-3.48396077334 train
-5.52431142767 train
-7.36923023668 train
0.792235720757 train
-7.14624558124 train
-5.49306263383 train
-2.03577047846 train
-1.71394494899 train
-0.0793001029735 train
-3.12440245665 train
-8.17248697875 train
0.626449366731 train
-7.24168515737 train
-6.48622541158 train
0.373124253886 train
-4.12885935177 train
-7.93663869132 train
-5.82706428163 train
-5.02032308064 train
-2.00756305565 train
-5.08793867401 train
2.50154341497 train
-1.39268892276 train
-4.98390828285 train
-5.00318858338 train
-3.21315187614 train
-3.42760458448 train
-4.38695740181 train
-4.82933757534 train
-4.6291923177 train
-1.97673475283 train
-4.82594427565 train
-3.4977829883 train
-6.1540562301 train
-0.629973482056 train
-1.32798380849 train
-5.97220855691 train
-4.21039722493 train
1.46296683882 train
-8.88351342822 train
-4.14747344866 train
-4.83097377321 train
-4.25763881312 train
-3.70179605997 train
-5.46580267904 train
-0.958553433438 train
-8.75974057844 train
-5.87859663363 train
-1.77900472981 train
-3.312009794 train
-2.60092670231 train
-4.36384683472 train
-1.17417724724 train
-4.20512040808 train
-5.14920858668 train
-1.82837486285 train
-3.0568329857 train
-6.46395070834 train
-2.93744651133 train
-3.54653233155 train
-3.97829711715 train
-4.59507115435 train
-2.72677692556 train
-5.66294426346 train
-6.47377220138 train
-6.46922529201 train
-7.16911044678 train
-5.1740212652 train
-4.94364326079 train
-4.79714719938 train
-3.00350360457 train
-1.58357342226 train
-2.21894457767 train
-2.33556954942 train
-4.87894123202 train
-2.86853472795 train
-4.80091482615 train
-4.36043418766 train
-1.30433499391 train
-6.35245159878 train
-8.13483974122 train
-5.13815183855 train
-7.63669663995 train
-7.36078460293 train
-6.83257027366 train
-3.00845943249 train
-6.45168778082 train
-1.30126735894 train
-4.81526621878 train
-7.63797391579 train
-4.04597561591 train
-4.6871311159 train
-4.57613274161 train
-0.282520689947 train
-6.39449837132 train
-3.94679352379 train
-3.6805793255 train
-3.81374899177 train
-4.28030681333 train
-8.37211585283 train
-3.90421306786 train
-2.01044709359 train
1.42709637577 train
-1.54177868502 train
-3.08916016812 train
-6.07592055604 train
-3.80510638201 train
-6.16009262162 train
-4.97207013364 train
-10.9221870773 train
-0.830935494177 train
-0.0862666348452 train
-5.25274578053 train
-6.23690481468 train
-4.9006839667 train
-2.03158047515 train
-5.10287572787 train
-4.99180852706 train
3.76709261296 train
-6.48576414851 train
-4.6757385926 train
-4.14758636272 train
-5.06455166964 train
-2.67935848915 train
-0.911745388585 train
-5.28462844005 train
-3.1579282832 train
-5.49162036339 train
-8.46201975993 train
-4.23263883027 train
-3.62157743049 train
-2.03409859482 train
-5.3702614955 train
-10.0202988182 train
-4.38409107875 train
-2.27546672581 train
-2.80199707453 train
-1.58728077495 train
-0.976426521553 train
-3.73707765643 train
-0.175130889007 train
0.604870424957 train
-2.48638699446 train
-4.54960644129 train
-8.5890224412 train
-5.02287249554 train
-6.56911729765 train
-6.47282598795 train
-3.0997801197 train
-1.11968047039 train
-4.29368770732 train
-2.00516725262 train
-4.74243283617 train
-3.46398880879 train
-1.59198533311 train
-10.3477799289 train
-3.97183586956 train
-0.0461427766473 train
-3.52858940468 train
-8.33650065307 train
-5.12694334005 train
-4.16347471734 train
-5.74384641148 train
-7.84289578891 train
-6.31925324614 train
-4.7215461076 train
-3.72290143739 train
1.07181070804 train
-4.84342633582 train
-4.59651686009 train
-5.18277716568 train
-6.09935052958 train
-3.67483528616 train
-3.04349642941 train
-5.60505045874 train
-3.5283754472 train
-5.02589551236 train
-5.20032102879 train
-4.42841576054 train
-4.88792370726 train
-1.56521270462 train
-4.62611110605 train
-3.76529653981 train
-2.42203435958 train
-6.67284950461 train
-6.29130821577 train
-3.94669925653 train
-3.17880476642 train
-4.62201124502 train
2.7593271485 train
-3.41742181134 train
-4.00435092165 train
-5.51820250066 train
-2.96997219583 train
-3.10931068043 train
-4.19844448765 train
-3.20526227692 train
-1.77310235245 train
-5.40313279564 train
-1.33382948093 train
-1.74099947526 train
-7.79769707508 train
-2.55193823803 train
-2.60793150218 train
-5.86724622067 train
-5.00314710646 train
-3.26278484718 train
-3.97643564233 train
-0.51001263159 train
-4.06500634516 train
-4.0669469644 train
-9.40204461805 train
-7.83232209191 train
-5.85363148007 train
-1.87956317338 train
-3.72694554437 train
-6.61723590821 train
-0.196452182314 train
-4.06286133192 train
-5.0359442962 train
-1.76503657218 train
-3.72310149013 train
-6.61697418469 train
-6.72644737117 train
-7.90609374915 train
-5.43226096856 train
-4.67067629978 train
-5.43788477255 train
-0.919082389609 train
-3.54717963186 train
-1.09182716189 train
-1.25755584606 train
-3.19627223816 train
-2.07096205274 train
-4.74639926858 train
-2.45596389361 train
-5.02465277215 train
-0.331653412872 train
-1.24836300753 train
-4.03166318223 train
-3.85883829239 train
-6.16789006636 train
-4.01115846537 train
-3.88953412739 train
-2.97440923622 train
-3.45595334719 train
-6.84659209562 train
-7.00827367207 train
-8.01843050824 train
0.735743934109 train
-2.89957675503 train
-4.71196832072 train
-1.35017477449 train
-2.75044056111 train
-3.04745212189 train
-4.33707651998 train
-6.61368081857 train
-0.123516179649 train
-3.55875790954 train
-7.02752088767 train
-4.21937994539 train
-3.98321017251 train
-5.64655827635 train
-8.81113497156 train
0.690279600358 train
-1.87749271834 train
-3.48733004583 train
-6.59336271679 train
-2.15205958979 train
-5.37037324937 train
-5.81494798649 train
-5.50475976009 train
-4.19318368042 train
-4.52493458199 train
-5.03400791676 train
-7.42289128103 train
-2.07999388032 train
-5.11935509024 train
-1.03400149574 train
-5.9059254274 train
-4.86704065517 train
-1.36671942333 train
-7.78022564118 train
-6.87711005556 train
-7.47560733654 train
-5.28932310912 train
-5.18112526055 train
-2.50624558762 train
-3.32920773763 train
-3.00419569108 train
-7.30054567275 train
-4.3037306701 train
0.213263719447 train
-5.97548599991 train
-3.72380990134 train
-3.37466290182 train
-5.4746954125 train
0.201764061448 train
-4.10691525235 train
-7.33550209025 train
-4.34890983951 train
-6.00582017276 train
-5.21135302005 train
0.448439241504 train
-3.42639262477 train
-7.32594052085 train
-4.97062078751 train
-3.0241136569 train
-5.71598189608 train
-5.24652379884 train
-3.65183455759 train
-2.91016724805 train
-4.62363204092 train
-3.82009267218 train
-5.83422698445 train
-7.70506777409 train
-5.07552855861 train
-2.98410045036 train
-4.98687352722 train
-4.22382008008 train
-0.937450522417 train
-4.12818895189 train
-9.52732582476 train
-0.136957146041 train
-6.23019400398 train
-8.54156878826 train
-1.13100334002 train
-4.03769070354 train
-7.62177785808 train
-4.05152751697 train
-6.10835518657 train
-8.31286919864 train
-1.62304261721 train
-4.30819558506 train
-1.61577215166 train
-2.21670886941 train
-3.93964810136 train
-1.5321145998 train
-4.20757096932 train
-7.98372442776 train
0.518047843071 train
-4.71508113602 train
-4.72870730214 train
-7.22713566376 train
-0.109709183488 train
-4.68494224837 train
-3.30345483292 train
-5.72672756293 train
-7.30970952123 train
-8.74184953002 train
-4.46818952792 train
-4.3776259956 train
-3.8073550405 train
-4.48370434513 train
-7.10888419719 train
-6.61118702103 train
-2.18951625175 train
-4.10448873279 train
-0.737398817466 train
-4.21140564754 train
-1.28633084924 train
-4.06611158643 train
-3.96645226816 train
-6.28127054098 train
-7.03329951985 train
-4.26476603723 train
-3.09055460929 train
-2.54582639981 train
-8.13453390686 train
-5.81292871728 train
-6.25257022448 train
-1.08647005074 train
-7.81483252779 train
-1.41885848575 train
-4.42503961183 train
-2.86929099117 train
-5.94174151263 train
-5.89393001346 train
-4.00332284042 train
-4.03129244517 train
-0.526720375072 train
-2.40001395083 train
-0.0867245184643 train
-4.15903482479 train
-2.45479688728 train
-3.4278850847 train
-6.0383301484 train
-0.799620978173 train
-8.26480110657 train
-6.38075488905 train
0.567928913984 train
-5.65157174788 train
-4.59639472411 train
-5.8514037268 train
-5.12419874903 train
-7.08518160525 train
-4.49065230238 train
-2.87153592656 train
-3.29279088374 train
-2.77282023879 train
-0.022167165797 train
-2.41918425626 train
-1.9305880887 train
-7.55597597952 train
-5.49968112289 train
-3.91166609289 train
-3.80086149554 train
1.2268682039 train
-5.98892699297 train
-3.79945020919 train
-3.73032171431 train
-6.22348171126 train
-8.55473521063 train
-3.76077980516 train
-6.35571543443 train
-6.16394376021 train
-5.64894746205 train
-6.73594674067 train
-3.15369487978 train
-2.00184558169 train
-1.39847043213 train
-5.42901172116 train
-2.68884692609 train
-3.01035877143 train
-2.42453886902 train
-3.80373137819 train
-7.53932550656 train
-3.72002099814 train
-3.77467633065 train
-1.13014267069 train
-9.03097310577 train
-5.54578872383 train
-4.91735718248 train
-0.993277801742 train
-2.88334965688 train
-7.27218746482 train
-2.72190211202 train
-2.93809436832 train
-5.66033277392 train
-6.8193235307 train
-5.53362769623 train
-2.08030557253 train
-7.55961764392 train
-1.69456139376 train
-5.36319709829 train
-0.619384747924 train
-1.98394689256 train
-1.05627156629 train
-6.8818170473 train
-3.7872199613 train
-5.51090615765 train
-0.0612744547246 train
-6.23687648848 train
-5.16907088617 train
-1.04053842899 train
-4.93207994203 train
-5.25683196583 train
-6.39620973161 train
-2.26544927492 train
-0.996399694876 train
-2.18445286442 train
-3.82192414157 train
-4.22580380291 train
-4.16581443863 train
-2.65119712474 train
-1.5874169805 train
-3.18412548426 train
-6.84843979994 train
-5.10990454321 train
-8.36203345987 train
-2.1896660709 train
-0.959660082044 train
-3.78625741845 train
-1.89339790909 train
-2.75625841382 train
-3.68122125584 train
-1.86675703304 train
-3.75608266277 train
-5.61634546099 train
-8.03626307794 train
-1.74225787045 train
0.576526102378 train
-3.52586873384 train
-7.65542788902 train
-5.14012892534 train
-3.64330594285 train
-2.76240682769 train
-3.39999125843 train
-2.05480362712 train
-4.71074313104 train
-7.14787963226 train
-8.16989601149 train
-1.57693851862 train
-7.66323903022 train
-6.42298009228 train
-4.65960056942 train
-5.55619217408 train
-1.24667631837 train
-11.2298797004 train
-10.9060602023 train
-3.52040661102 train
-3.22078584046 train
-0.138435135058 train
-3.63801019543 train
-6.47808186277 train
-4.57745948662 train
-4.08727100803 train
-3.8992473064 train
-5.71383794624 train
-0.40973323744 train
-0.0976040264898 train
-4.09040344424 train
-1.89292881063 train
-4.0185405833 train
-8.94326335065 train
-1.20033846146 train
-4.97675230862 train
-7.67917291005 train
-5.66504790091 train
-3.07680607037 train
-4.36038595347 train
-1.71181408815 train
-5.10501371965 train
-6.42603187341 train
-6.2847500876 train
-4.4318835863 train
-1.40705472307 train
-5.80770918155 train
-6.75913116441 train
-5.01484652071 train
-5.93695945775 train
-1.49988415445 train
-3.65528291016 train
-4.52520557882 train
-7.88720225256 train
-3.11612752523 train
-6.22703939316 train
-4.27114176986 train
-6.10498992529 train
-3.01036868938 train
-2.43107622363 train
-4.76228109212 train
-1.00285000056 train
-5.64936435077 train
-4.88822562258 train
-3.26464376711 train
-3.0445266061 train
-4.62590576067 train
-6.75935497357 train
-9.96290178429 train
-7.47349997993 train
-2.7042398994 train
-2.96621832256 train
-6.72098082276 train
-2.07421134148 train
-0.964590047921 train
-0.108768453107 train
-5.17439645686 train
-6.43458771898 train
-1.96093810304 train
-4.48348664473 train
-5.07077160713 train
-2.66800687036 train
-4.88827815877 train
-3.63495419443 train
-5.56325798111 train
-0.266301474805 train
-0.224299799851 train
-6.06397774509 train
-5.54846585645 train
-5.86341893034 train
0.129198446065 train
-2.94927572852 train
-0.133603782989 train
-5.80525766301 train
-4.97690710593 train
-1.00205300829 train
-1.74687269646 train
-6.75916560519 train
-3.37734532442 train
-3.04812351428 train
0.373837672083 train
-5.06686014128 train
-2.59757988584 train
-2.09684318359 train
-2.58767200682 train
-7.45306898009 train
-0.669220413732 train
-2.55380989402 train
-5.86505847326 train
-4.96708034933 train
-3.85287605643 train
-4.58612862709 train
-5.65109906574 train
-8.32265254723 train
-5.64668124643 train
-8.99757589819 train
-4.22459597136 train
-5.61020816363 train
-6.2499513644 train
-4.29197780824 train
-7.23224151595 train
-2.63090773304 train
-1.69475707346 train
-1.31302011891 train
-5.00019556459 train
-3.62381004909 train
-10.4676446502 train
-6.60433091059 train
-7.43311109359 train
-6.7298948694 train
-3.36799240945 train
-0.489894143036 train
-2.99848906278 train
-7.21147653369 train
-4.67569937401 train
-3.35926904283 train
-2.80526374722 train
-2.51872797736 train
-1.06852940066 train
-4.68734272833 train
-2.97636238361 train
-0.227850296692 train
-8.63992537189 train
-1.71888372404 train
-7.83566982379 train
-2.32110858904 train
-6.72643629094 train
-6.36051044388 train
0.842654837839 train
-7.68750755395 train
-3.96089454514 train
-2.10467257512 train
-5.52993542348 train
-4.93267759159 train
-5.70313005537 train
-7.4294835678 train
-1.96544324789 train
0.968990633474 train
-1.92256655278 train
-2.11709871085 train
-1.45990049977 train
-6.95924820473 train
-4.88863302126 train
-3.16161248228 train
-1.76660849064 train
-2.66643848306 train
-5.34151645428 train
-4.87235313988 train
-2.31136947413 train
